id,component,ai_response_id,label,error_category,notes,labeled_at,relabel_round,meeting_text,meeting_date,procedure_id,procedure_title,match_confidence,matched_alias,org_stub_name,org_candidate_name,org_country,org_category,org_fuzzy_score,source_table
,procedure,25ec642b-7a80-4557-ac9a-8d9bc9640967,correct,,"auto:Meeting directly addresses CBAM indirect emissions, clearly tied to the CBAM procedure.",2026-05-04T07:30:51.304334+00:00,0,Presentation on policy paper for inclusion of indirect emissions. Indirect Emissions on CBAM - Reform of Indirect Cost Compensation (ICC) - Data and Methodology Challenges,2025-10-21,2021/0214(COD),Carbon Border Adjustment Mechanism,0.9,,,,,,,commission
,procedure,ea83db96-70d8-43b9-a70f-3ec89c5ba735,correct,,"auto:Meeting explicitly discusses the Packaging and Waste Packaging Regulation, matching the procedure.",2026-05-04T07:30:51.304334+00:00,0,Exchange of views on  on EU circular economy proposals (Packaging and Waste Packaging Regulation and targets).,2023-01-18,2022/0396(COD),Packaging and packaging waste,0.9,,,,,,,commission
,procedure,7550a8d0-0c88-4ef5-bf93-55cf94c71387,wrong,too_generic,auto:Meeting covers general EU mining industry challenges without specific reference to the CRMA procedure.,2026-05-04T07:30:51.304334+00:00,0,"Euromines explained its role, the challenges for the EU mining industry and its approach to green EU mining.. - Special focus was given to:
- EU raw materials dependencies for clean technologies
- Risks for strategic mining infrastructure
- Challenges related to financing mining investments
- Lack of raw materials value chains integration in the EU
- Green transition challenges, such as dumping of third cou",2025-01-10,2023/0079(COD),Framework for ensuring a secure and sustainable supply of critical raw materials,0.9,,,,,,,commission
,procedure,bec75937-b44d-4359-b557-d71d5767e09a,correct,,auto:Meeting topic on online platforms and mental health aligns with the mental health INI report.,2026-05-04T07:30:51.304334+00:00,0,Online Platforms and Mental Health,2025-03-06,2023/2074(INI),Mental health,0.9,,,,,,,lobbying
,procedure,0e3867b9-e146-40d3-92d3-3f67d91aa8c1,correct,,"auto:Meeting explicitly references the forthcoming 28th regime, matching the procedure.",2026-05-04T07:30:51.304334+00:00,0,"Exchange of views on competitiveness, simplification, AI, GDPR, forthcoming 28th regime and Digital Fairness Act. - DigitalEurope shared their views on how to drive the EU’s competitiveness, with concrete recommendations on topics such as simplification, company law, consumer protection, data protection etc.
- The Commissioner welcomed DigitalEurope’s input and provided an overview of key priorities.",2025-04-15,2025/2079(INL),The 28th Regime: a new legal framework for innovative companies,0.9,,,,,,,commission
,procedure,df592529-2d4a-4a74-9c64-5e7b791bd363,correct,,"auto:Meeting explicitly discusses Standard Essential Patents, matching the SEP procedure.",2026-05-04T07:30:51.304334+00:00,0,Standard Essential Patents (SEP)and SME policy,2023-03-06,2023/0133(COD),Standard essential patents,0.9,,,,,,,commission
,procedure,3a3c4ba9-63e4-4061-a195-dd2710351c17,wrong,wrong_version,"auto:Meeting concerns EPBD and minimum energy performance standards, not the 2016 Energy Efficiency Directive procedure.",2026-05-04T07:30:51.304334+00:00,0,EPBD - Energy efficiency - Minimum Energy Performance Standards,2021-12-02,2016/0376(COD),Energy efficiency,0.9,,,,,,,commission
,procedure,038cabe1-0645-487c-89c9-eac4ac8ae700,correct,,"auto:Meeting explicitly discusses the Commission's CBAM proposal, directly matching the procedure.",2026-05-04T07:30:51.304334+00:00,0,Meeting with AEGIS Europe to discuss the AEGIS Europe’s position concerning the Commission proposal for the Carbon Border Adjustment Mechanism (CBAM).,2022-02-02,2021/0214(COD),Carbon Border Adjustment Mechanism,0.9,,,,,,,commission
,procedure,4e235f86-6044-4736-845d-5715bc3ce3c1,correct,,"auto:Meeting explicitly references the Digital Networks Act, matching the procedure.",2026-05-04T07:30:51.304334+00:00,0,"Digital Networks act, protection of electronic communications",2025-12-04,2026/0013(COD),Digital Networks Act,0.9,,,,,,,lobbying
,procedure,61ec3385-f7e2-4eab-93d0-a89f9d870c98,correct,,auto:Meeting title directly references Retail Investment Strategy which is the subject of this procedure.,2026-05-04T07:31:01.101474+00:00,0,Retail Investment Strategy: Empowering retail investors to meet the European challenges of the twin digital and green transition,2023-03-31,2023/0167(COD),Retail investor protection rules,0.9,,,,,,,lobbying
,procedure,93c8d9ce-7c3c-4f06-8a3b-607d6e80b5aa,uncertain,,auto:Meeting discusses SFDR revision but the procedure number 2025/0361(COD) is a future/uncertain file; cannot fully verify it's this specific procedure vs another SFDR revision.,2026-05-04T07:31:01.101474+00:00,0,"SFDR revision. Representatives of FAIR presented the French private label Finansol, oldest label in France and supported the creation of an impact category within the SFDR revision. They also inquired about a possible revision of the EuSEF regulation and potential links with UCITS products",2025-06-25,2025/0361(COD),Sustainability-related disclosures in the financial services sector (SFDR) and key information documents for packaged retail and insurance-based investment products (PRIIPs),0.9,,,,,,,commission
,procedure,af3ea141-1534-4824-8b60-d761273e9820,correct,,"auto:Meeting discusses upcoming telecom legislation with Deutsche Telekom, aligning with the Digital Networks Act preparation.",2026-05-04T07:31:01.101474+00:00,0,"Telecommunication sector and upcoming legislation. DT provided a general overview of the company and relevant markets. According to DT the major challenges are - spectrum that should come with coverage obligations. - The implementation of the single market both as internal and cross-country market. - Cutting red tape, as mentioned in Draghi report t",2025-03-03,2026/0013(COD),Digital Networks Act,0.9,,,,,,,commission
,procedure,62e6ad89-d329-4f4b-a718-4a5f85091e8c,correct,,"auto:Meeting explicitly names European Media Freedom Act, matching the procedure.",2026-05-04T07:31:01.101474+00:00,0,"European Media Freedom Act, safety of journalists",2023-03-07,2022/0277(COD),European Media Freedom Act,0.9,,,,,,,commission
,procedure,c19005e9-7362-40e8-a8b4-2c5f6aba6415,correct,,auto:Meeting explicitly references EP report 2024/2103(INI) on Public Procurement.,2026-05-04T07:31:01.101474+00:00,0,"Exchange of views on the upcoming revision of the Public Procurement Directives.. The meeting took place at the request of the Trade Union Confederations, to discuss about the upcoming revision of the Public Procurement Directives. Main topics raised: o Exchange of views on the latest European Parliament report on Public Procurement (2024/2103(INI)), notably on the points related",2025-09-30,2024/2103(INI),Public procurement,0.9,,,,,,,commission
,procedure,9ac2ac81-bf45-4d93-acd0-4935c15eb438,correct,,"auto:Meeting explicitly mentions European Health Data Space, matching the procedure.",2026-05-04T07:31:01.101474+00:00,0,"HERA, covid-19 vaccines, European Health Data Space",2021-09-30,2022/0140(COD),European Health Data Space,0.9,,,,,,,lobbying
,procedure,16d6e3b6-9cda-4270-8fad-94b053bddaa0,correct,,auto:Meeting explicitly discusses Military Mobility regulation matching the INI procedure.,2026-05-04T07:31:01.101474+00:00,0,Military Mobility. Importance of railway to military mobility - European railway systems - Military Mobility regulation - European defence cooperation - Military mobility future regulation and de- regulation,2026-01-08,2025/2090(INI),Military mobility,0.9,,,,,,,commission
,procedure,42f99400-2869-4414-bd15-64b8400c6aa0,wrong,too_generic,auto:Fit for 55 is a broad package covering many files; not specific to the Renewable Energy Directive recast.,2026-05-04T07:31:01.101474+00:00,0,Fit for 55 Package,2021-10-29,2021/0218(COD),Renewable Energy Directive,0.9,,,,,,,commission
,procedure,1dedc701-4996-4187-aec9-9704abe1ca4c,wrong,unrelated_topic,"auto:Meeting discusses MiCA implementation/operations of a stablecoin issuer, not the legislative procedure itself which was already adopted.",2026-05-04T07:31:01.101474+00:00,0,"crypto-assets. Circle's representatives presented their business, which operates in the EU under a crypto- asset service provider license in accordance with the MiCA Regulation. They issue USD- and EUR- denominated stablecoins. They explained that their USD- denominated stablecoin is fully funded and backed by a r",2025-04-14,2020/0265(COD),"Markets in Crypto-assets, and amending Directive (EU) 2019/1937",0.9,,,,,,,commission
,procedure,d5a1e588-942e-44c9-8600-64718d465ed9,correct,,auto:Meeting explicitly references Energy Efficiency Directive Recast matching the procedure.,2026-05-04T07:31:01.101474+00:00,0,ITRE Energy Efficiency Directive Recast,2021-12-10,2021/0203(COD),Energy efficiency (recast),0.9,,,,,,,lobbying
,procedure,a277e5c1-3aad-4608-9998-9cd31a021cee,correct,,auto:Meeting explicitly discusses the Biotech Act adopted as part of the Health Package.,2026-05-04T07:31:07.679372+00:00,0,Health Package. Representatives of AstraZeneca expressed their initial position regarding the Health Package adopted by the Commission on 16 December and asked for clarifications regarding specific aspects of the Biotech Act and the implementation of the Safe Hearts Plan.,2026-01-21,2025/0406(COD),European Biotech Act,0.9,,,,,,,commission
,procedure,bfc8394e-0f11-4838-a0f5-63fdf9ceee20,correct,,"auto:Meeting directly addresses OECD Pillar 2 implementation, which is the subject of this directive.",2026-05-04T07:31:07.679372+00:00,0,"OECD Pillar 2 tax framework. The representatives introduced their company and sector in which they are active globally, as EU based Multi-National Enterprise. They presented the content of the report they procured looking at potential risks if the global OECD pillar two tax framework and that of the USA are unequally implemente",2025-11-07,2021/0433(CNS),Ensuring a global minimum level of taxation for multinational groups in the Union,0.9,,,,,,,commission
,procedure,2e11786f-ed45-4497-94ef-fde62a1c9fc0,wrong,too_generic,"auto:INI procedure 2024/2104 is about the strategy report, but meeting discusses the adopted Water Resilience Strategy generally alongside Ocean Pact.",2026-05-04T07:31:07.679372+00:00,0,"European Ocean Pact Water Resilience Strategy. Water Europe and Wetlands International Europe welcomed the adoption of the Water Resilience Strategy and of the European Ocean Pact, the source-to-sea approach and the interlinkages between the 2 initiatives. They presented their work and projects of interest, also indicating their views on the wat",2025-07-17,2024/2104(INI),The European Water Resilience Strategy,0.9,,,,,,,commission
,procedure,e9557de5-df4e-4bc0-89b1-32385ad139e6,correct,,auto:Meeting explicitly discusses the revision of the industrial emissions directive.,2026-05-04T07:31:07.679372+00:00,0,The French pig sector: its characteristics and peculiarities; revision of the EU animal welfare legislations and the leaked draft impact assessment; revision of the industrial emissions directive,2023-06-20,2022/0104(COD),Industrial Emissions Directive,0.9,,,,,,,commission
,procedure,6e02b1dd-5446-4b8f-95db-a90f5a5c0054,correct,,auto:Meeting is explicitly about how the Biotech Act supports climate and competitiveness goals.,2026-05-04T07:31:07.679372+00:00,0,"Discussion on how the Biotech Act can support the EUs climate and competitiveness goals.. - The representatives of Future Matters presented the nonprofit think tank
- The representatives of Future Matters stressed that the Commission’s impact assessment for the 2040 climate targets highlighted the crucial role of the food transition in mitigating greenhouse gas emissions; and the Biomanu",2025-07-17,2025/0406(COD),European Biotech Act,0.9,,,,,,,commission
,procedure,64be6e87-a29c-43d2-adf4-6b0c114d2f5f,correct,,auto:Meeting discusses the Military Mobility Package directly.,2026-05-04T07:31:07.679372+00:00,0,"Exchange of views on the recently presented Military Mobility Package. digitalisation solutions developed by AFTS GmbH for NATO’s ACT, digitalisation of customs processes in the EU – possibilities for expediting customs procedures, diplomatic clearances and the movement of dangerous goods – Military Mobility Digital Information System, a Solidarity Pool, and stress tes",2025-12-09,2025/2090(INI),Military mobility,0.9,,,,,,,commission
,procedure,c3ef8c61-84e3-47be-9d60-abb8fcb86899,correct,,auto:Meeting explicitly mentions the Nature Restoration Law as a topic.,2026-05-04T07:31:07.679372+00:00,0,Role of Earth Observation technology for environmental and biodiversity policy as well as provide some insights on the role of the technology in the Nature Restoration Law and the upcoming EU Framework for Forest Monitoring.,2023-10-23,2022/0195(COD),Nature restoration,0.9,,,,,,,commission
,procedure,edd335db-fd0c-4b17-913b-2877017f6db5,correct,,auto:Meeting explicitly discusses the proposed 28th regime.,2026-05-04T07:31:07.679372+00:00,0,"Exchange of views on issues related to Commissioner McGrath’s portfolio including 28th regime and Democracy Shield. - Update provided by Commissioner McGrath on proposed 28th regime
- Exchange of views on social rights and EU policy
- The importance of proposed Democracy Shield was highlighted",2025-06-04,2025/2079(INL),The 28th Regime: a new legal framework for innovative companies,0.9,,,,,,,commission
